Copies,Date,Decision?,Draft length,DraftType,Last Pick,Lineup,Name,Overall,Pick,Player,Position,Scoring,Teams,league_id
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ",Island of Misfit Toys,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,56311
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-4, WR: 2-5, TE: 1-4, PK: 1, Def: 1, ",DataForce: GEORGIA,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,33440
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ",Masters Copper Dynasty 140294,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,56532
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ",Masters Bronze Dynasty 140548 - Erie 8,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,42114
1.0,1/1/1970,,,SAME,,"QB: 1, RB+WR+TE: 5, KR: 1, PK: 1, PN: 1, DE: 2, DT: 1-2, LB: 3-4, CB: 2, S: 2, ",masters of the game,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.5, TE_PPR: 4.5",12.0,24769
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ",Quarantined League ,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,32706
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, DT+DE: 3-4, LB: 2-3, CB+S: 3-4, ",Dynasty Fantasy Football League (DFFL),1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,16897
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-2, WR: 3-4, TE: 1, Def: 1, ",Tecmo Fantasy Football League,1,1.01, , ,"QB_pTD: 3.5, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,13426
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-5, WR: 3-6, TE: 1-3, DT+DE: 1, LB: 1, CB+S: 1, ",League of Champions Vol 6,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,58057
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 1-4, TE: 1-3, PK: 1, Def: 1, ",Intensity 14 Dynasty Fantasy Football League 14,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,14701
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",Rock Legends Dynasty,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,50276
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, Def: 1, ",A League about Nothing,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,13675
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ",Sunday Massacres II Dynasty,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,23780
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",Displaced Brandonites Fantasy Football League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,26913
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",The Dirty Dozen,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,52692
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",The Beast Lair,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.25",12.0,38885
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ",Masters Tin Dynasty 140620 - Centaurus 1603,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,55347
1.0,1/1/1970,,,SAME,,"QB: 2, RB: 2-4, WR: 2-5, TE: 1-2, PK: 1, Def: 1, ",BeerFootballWinning Dynasty,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,61013
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-3, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ",Da Nasty Dynasty League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,15594
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-5, WR: 1-5, TE: 1-5, ",The Best Balls,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,60537
1.0,1/1/1970,,,SAME,,"RB: 1-3, WR: 0-4, TE: 0-4, TMQB: 1, TMPK: 1, Def: 1, ",North East Ohio's Fantasy Football League,1,1.01, , ,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",24.0,36671
1.0,1/1/1970,,,SAME,,"RB: 1-3, WR: 0-4, TE: 0-4, TMQB: 1, TMPK: 1, Def: 1, ",North East Ohio's Fantasy Football League,1,1.01, , ,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",24.0,36671
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",Tribute 2021,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,12697
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-10, WR: 2-10, TE: 1-10, ",No Bitchassness Fantasy League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,25802
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ",Ultimate Fantasy Football League ,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,37318
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 3-4, CB+S: 2-3, ",Golden State Dynasty League,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,29442
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-6, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ",Bedrock Dynasty League VI,1,1.01, , ,"QB_pTD: 0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,67358
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",King Henry's Dynasty League,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,49920
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, DT+DE: 2-3, LB: 3-4, CB+S: 2-3, ",A Game of Thrones,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,73119
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ",The Dirty Dozen,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,48209
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",Central Valley Dynasty,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,44457
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, LB: 1, ",Berns Ballers Dynasty,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,21643
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, PK: 1, Def: 1, ",Sundays are for the boys,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,63827
2.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-6, WR: 2-7, TE: 1-6, ",Good vs Evil 3,1,1.01, , ,"QB_pTD: 5.5, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",24.0,74820
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-6, WR: 2-7, TE: 1-5, ",NBA Jam Dynasty,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 1.5",12.0,73096
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",Cleveland's Dirty Dozen ,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,54589
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ",DWZ Table Talk Listener League,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,62772
1.0,1/1/1970,,,SAME,,"QB: 0-2, RB: 2-7, WR: 2-7, TE: 1-6, ",Fantastic 14,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,59401
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ",The League (Part II),1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,14277
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, ",JT's Bush League,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",14.0,10565
2.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ",Battle for Power Dynasty,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",20.0,32994
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, Def: 1, ",NBL Dynasty ,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 1.5",12.0,13785
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 1-4, TE: 1-3, PK: 1, Def: 1, ",Intensity IFF 6 Dynasty FF League 6 ,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,12980
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ",All Family Dynasty League,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,12648
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 1-7, ",Gridiron Empire Dynasty League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,34725
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-2, ",The Quarantine League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,37594
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-4, WR: 1-4, TE: 1-4, PK: 1, Def: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",16 to 1 Dynasty League,1,1.01, , ,"QB_pTD: 3.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",16.0,49286
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-5, WR: 1-5, TE: 1-3, ",Wrestling Dynasty Football,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,45941
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 2-4, TE: 1-2, ",Ice Up Son!!,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,36063
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-2, PK: 0-1, Def: 0-1, ",Fantasy Legends,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,40891
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-5, WR: 2-6, TE: 1-4, Def: 1, ",Boys of Fall V,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,21932
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 1-2, LB: 1-2, CB+S: 1-2, ",Chet's Taxi Service,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,21638
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-5, TE: 1-2, PK: 1, DE: 2, DT: 2, LB: 3, CB: 2, S: 2, ",Red Eye Masters ,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 1.5",14.0,34790
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, Def: 1, ",Scuz Invitational League,1,1.01, , ,"QB_pTD: 0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,16305
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",HOVA 2021,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,45301
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ",Masters Tin Dynasty 140064,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,66786
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 4-7, TE: 1-4, ",I swear this is my last startup,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,18221
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ",Body Count Dynasty League II,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,29970
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-6, WR: 2-7, TE: 1-5, ",Secret Identity Dynasty,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 1.5",12.0,55525
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-2, DT+DE: 1-2, LB: 1-2, CB+S: 1-2, ",The League of Champions,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,56819
1.0,1/1/1970,,,SAME,,"QB: 0-1, RB: 0-3, WR: 0-4, TE: 0-2, PK: 0-1, Def: 0-1, ",Snooze You Lose 10 Dynasty,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,23357
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ",Masters Copper Dynasty 140370 - Ghost of 45,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,26229
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 0-2, WR: 0-3, TE: 0-2, KR: 0-2, PK: 1, PN: 1, Off: 1, DE: 2, DT: 2, LB: 3, CB: 2, S: 2, ",The Wisemen,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,13466
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",2021 AGFL,1,1.01, , ,"QB_pTD: 3.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,19697
2.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-4, WR: 2-5, TE: 1-4, ",National Fantasy Football League,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",32.0,30846
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, DT+DE: 2, LB: 2, CB+S: 2, ",Sunday Funday,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,40355
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, DT+DE: 1-2, LB: 1-2, CB+S: 1-2, ",Camp Champ,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,39442
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ",007 Dynasty League,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,30154
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 0-4, TE: 0-4, TMPK: 1, Def: 1, ",Greater East Coast Football League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,40598
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, ",Buffalo Dynasty,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,43934
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-2, WR: 1-4, TE: 1-3, PK: 1, PN: 1, Off: 1, DE: 2, DT: 1-2, LB: 2-4, CB: 2-3, S: 2-3, ",Dynasty Generals,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,72588
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-3, WR: 1-3, TE: 1-3, PK: 1, Def: 1, ",Masters Copper Dynasty 140253,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,36568
2.0,1/1/1970,,,SAME,,"QB: 0-1, RB: 2-5, WR: 3-6, TE: 1-4, ",D28 BEST BALL  (year 5),1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",28.0,36546
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-5, TE: 1-2, DT+DE: 3, LB: 3, CB+S: 3, ",Dynasty Football League of the Obsessed,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,39662
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-5, WR: 2-5, TE: 1-5, DT+DE: 3, LB: 3, CB+S: 3, ",Zealots Field PPR 18,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,32192
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, ",Double Cup Dynasty,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,17563
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-2, WR: 2-3, TE: 1-2, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ",Comprehensive Fantasy League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",16.0,10099
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-5, WR: 1-5, TE: 1-5, ",Offensive Dynasty 2 BESTBALL,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",14.0,55931
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-8, WR: 1-8, TE: 1-8, ",Canada vs USA I,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.5",24.0,44594
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-8, WR: 1-8, TE: 1-8, ",Canada vs USA I,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.75, TE_PPR: 1.5",24.0,44594
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, PK: 1, Def: 1, ",Any Given Sunday Football League,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,43128
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 1-4, WR: 2-5, TE: 1-4, ",Concussion Protocol,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,67763
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",Dynasty Football League,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,10659
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-2, PK: 1, Def: 1, ",High Stakes Dynasty,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",14.0,20147
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2, LB: 2, CB+S: 2, ",Wise Monkeys,1,1.01, , ,"QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,15151
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ",Rochester Dynasty,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",14.0,50542
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, ",#YDFL - Yorkshire Dynasty Football League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 3.5, WR_PPR: 3.5, TE_PPR: 3.5",12.0,62574
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-3, ",LXA & Others,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,78833
1.0,1/1/1970,,,SAME,,"QB: 2, RB: 2-3, WR: 0-5, TE: 0-5, Def: 1, ",Michigan Dynasty Football League,1,1.01, , ,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",10.0,16387
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, ",Scranton SuperFlex,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,69775
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-5, ",Tecmo Bowl Dynasty League,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 0.75, WR_PPR: 1.0, TE_PPR: 1.25",10.0,26647
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",You So Dy-Nasty,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,23541
1.0,1/1/1970,,,SAME,,"QB: 2, RB: 2-5, WR: 3-6, TE: 1-4, DT+DE: 1, LB: 1, CB+S: 1, ",The Day Shift,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",8.0,49215
1.0,1/1/1970,,,SAME,,"QB: 2, RB: 1-7, WR: 1-7, TE: 0-6, ",The League of Football Movies,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,12192
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-6, WR: 2-6, TE: 1-5, ",Haag Dynasty,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,74490
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-3, PK: 1, DE: 2, DT: 1-2, LB: 3-4, CB: 2, S: 2, ",Ultraviolet Ultraviolence - Dynasty League,1,1.01, , ,"QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.5",12.0,13061
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ",2 Gurleys 1 Cup,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,66097
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, ",Keep Calm and Fantasy On,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,31727
1.0,1/1/1970,,,SAME,,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DE: 1-3, DT: 1-3, LB: 2-4, CB: 1-3, S: 1-3, ",World Football League,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0.0, WR_PPR: 0.0, TE_PPR: 0.0",16.0,46520
1.0,1/1/1970,,,SAME,,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ",X-Men vs. Street Fighter I,1,1.01, , ,"QB_pTD: 4.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",12.0,31524
